"FOLIO","SEXO","OPC_ED01"
430608812,"H","S473044"
430608941,"M","S473044"
430609086,"M","S473044"
430701968,"M","S473044"
430702388,"H","S557094"
430705415,"M","S805000"
430706103,"M","S473044"
430706128,"H","S805000"
430707682,"M","S805000"
430707852,"M","S473044"
430708333,"H","S473044"
430805807,"M","S134313"
430900216,"H","S473044"
430900418,"H","S805000"
